from,to,from_id,to_id,outflow 17-24,outflow 24-may1,above normal_0,outflow 17-24,outflow 24-may1,above normal_5,outflow 17-24,outflow 24-may1,above normal_10,outflow 17-24,outflow 24-may1,above normal_15,outflow 17-24,outflow 24-may1,above normal_20
Mugu,Banke,43,6,26,65,39,26,65,39,26,65,39,26,65,39,26,65,39
Mugu,Bara,43,7,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Mugu,Bardiya,43,8,2,11,9,2,11,9,2,11,9,2,11,9,2,11,9
Mugu,Bhaktapur,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Bhojpur,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Chitawan,43,11,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6
Mugu,Dadeldhura,43,12,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Mugu,Dailekh,43,13,5,10,5,5,10,5,5,10,5,5,10,5,5,10,5
Mugu,Dang,43,14,7,6,-1,7,6,-1,7,6,-1,7,6,-1,7,6,-1
Mugu,Darchula,43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Dhading,43,16,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3
Mugu,Dhankuta,43,17,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mugu,Dhanusha,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Dolakha,43,19,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Mugu,Dolpa,43,20,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mugu,Doti,43,21,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Mugu,Gorkha,43,22,2,0,-2,2,0,-2,2,0,-2,2,0,-2,2,0,-2
Mugu,Gulmi,43,23,2,0,-2,2,0,-2,2,0,-2,2,0,-2,2,0,-2
Mugu,Humla,43,24,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3
Mugu,Ilam,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Jajarkot,43,26,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Mugu,Jhapa,43,27,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Mugu,Jumla,43,28,6,10,4,6,10,4,6,10,4,6,10,4,6,10,4
Mugu,Kabhrepalanchok,43,29,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3
Mugu,Kailali,43,30,3,13,10,3,13,10,3,13,10,3,13,10,3,13,10
Mugu,Kalikot,43,31,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3
Mugu,Kanchanpur,43,32,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1
Mugu,Kapilbastu,43,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Kaski,43,34,2,0,-2,2,0,-2,2,0,-2,2,0,-2,2,0,-2
Mugu,Kathmandu,43,35,16,57,41,16,57,41,16,57,41,16,57,41,16,57,41
Mugu,Khotang,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Lalitpur,43,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Lamjung,43,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Mahottari,43,39,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Mugu,Makawanpur,43,40,0,4,4,0,4,4,0,4,4,0,4,4,0,4,4
Mugu,Manang,43,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Morang,43,42,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1
Mugu,Mugu,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Mustang,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Myagdi,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Nawalparasi,43,46,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Mugu,Nuwakot,43,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Okhaldhunga,43,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Palpa,43,49,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mugu,Panchthar,43,50,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Mugu,Parbat,43,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Parsa,43,52,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mugu,Pyuthan,43,53,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Mugu,Ramechhap,43,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Rasuwa,43,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Rautahat,43,56,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mugu,Rolpa,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Rukum,43,58,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Mugu,Rupandehi,43,59,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0
Mugu,Salyan,43,60,0,7,7,0,7,7,0,7,7,0,7,7,0,7,7
Mugu,Sankhuwasabha,43,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Saptari,43,62,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0
Mugu,Sarlahi,43,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Sindhuli,43,64,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mugu,Sindhupalchok,43,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Siraha,43,66,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Mugu,Solukhumbu,43,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Sunsari,43,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Surkhet,43,69,10,29,19,10,29,19,10,29,19,10,29,19,10,29,19
Mugu,Syangja,43,70,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mugu,Tanahu,43,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Taplejung,43,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Terhathum,43,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugu,Udayapur,43,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Achham,44,0,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Mustang,Arghakhanchi,44,1,3,2,-1,3,2,-1,3,2,-1,3,2,-1,3,2,-1
Mustang,Baglung,44,2,12,28,16,12,28,16,12,28,16,12,28,16,12,28,16
Mustang,Baitadi,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Bajhang,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Bajura,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Banke,44,6,9,4,-5,9,4,-5,9,4,-5,9,4,-5,9,4,-5
Mustang,Bara,44,7,4,6,2,4,6,2,4,6,2,4,6,2,4,6,2
Mustang,Bardiya,44,8,0,8,8,0,8,8,0,8,8,0,8,8,0,8,8
Mustang,Bhaktapur,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Bhojpur,44,10,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mustang,Chitawan,44,11,15,16,1,15,16,1,15,16,1,15,16,1,15,16,1
Mustang,Dadeldhura,44,12,2,1,-1,2,1,-1,2,1,-1,2,1,-1,2,1,-1
Mustang,Dailekh,44,13,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Mustang,Dang,44,14,8,10,2,8,10,2,8,10,2,8,10,2,8,10,2
Mustang,Darchula,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Dhading,44,16,8,3,-5,8,3,-5,8,3,-5,8,3,-5,8,3,-5
Mustang,Dhankuta,44,17,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0
Mustang,Dhanusha,44,18,2,5,3,2,5,3,2,5,3,2,5,3,2,5,3
Mustang,Dolakha,44,19,2,4,2,2,4,2,2,4,2,2,4,2,2,4,2
Mustang,Dolpa,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Doti,44,21,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mustang,Gorkha,44,22,13,27,14,13,27,14,13,27,14,13,27,14,13,27,14
Mustang,Gulmi,44,23,1,5,4,1,5,4,1,5,4,1,5,4,1,5,4
Mustang,Humla,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Ilam,44,25,2,1,-1,2,1,-1,2,1,-1,2,1,-1,2,1,-1
Mustang,Jajarkot,44,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Jhapa,44,27,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2
Mustang,Jumla,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Kabhrepalanchok,44,29,2,20,18,2,20,18,2,20,18,2,20,18,2,20,18
Mustang,Kailali,44,30,8,7,-1,8,7,-1,8,7,-1,8,7,-1,8,7,-1
Mustang,Kalikot,44,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Kanchanpur,44,32,4,5,1,4,5,1,4,5,1,4,5,1,4,5,1
Mustang,Kapilbastu,44,33,6,5,-1,6,5,-1,6,5,-1,6,5,-1,6,5,-1
Mustang,Kaski,44,34,148,231,83,148,231,83,148,231,83,148,231,83,148,231,83
Mustang,Kathmandu,44,35,142,205,63,142,205,63,142,205,63,142,205,63,142,205,63
Mustang,Khotang,44,36,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Mustang,Lalitpur,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Lamjung,44,38,10,7,-3,10,7,-3,10,7,-3,10,7,-3,10,7,-3
Mustang,Mahottari,44,39,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Mustang,Makawanpur,44,40,7,19,12,7,19,12,7,19,12,7,19,12,7,19,12
Mustang,Manang,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Morang,44,42,7,6,-1,7,6,-1,7,6,-1,7,6,-1,7,6,-1
Mustang,Mugu,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Mustang,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Myagdi,44,45,15,26,11,15,26,11,15,26,11,15,26,11,15,26,11
Mustang,Nawalparasi,44,46,12,18,6,12,18,6,12,18,6,12,18,6,12,18,6
Mustang,Nuwakot,44,47,2,9,7,2,9,7,2,9,7,2,9,7,2,9,7
Mustang,Okhaldhunga,44,48,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mustang,Palpa,44,49,6,5,-1,6,5,-1,6,5,-1,6,5,-1,6,5,-1
Mustang,Panchthar,44,50,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3
Mustang,Parbat,44,51,19,23,4,19,23,4,19,23,4,19,23,4,19,23,4
Mustang,Parsa,44,52,4,9,5,4,9,5,4,9,5,4,9,5,4,9,5
Mustang,Pyuthan,44,53,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mustang,Ramechhap,44,54,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2
Mustang,Rasuwa,44,55,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mustang,Rautahat,44,56,3,2,-1,3,2,-1,3,2,-1,3,2,-1,3,2,-1
Mustang,Rolpa,44,57,3,4,1,3,4,1,3,4,1,3,4,1,3,4,1
Mustang,Rukum,44,58,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Mustang,Rupandehi,44,59,26,35,9,26,35,9,26,35,9,26,35,9,26,35,9
Mustang,Salyan,44,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Sankhuwasabha,44,61,2,0,-2,2,0,-2,2,0,-2,2,0,-2,2,0,-2
Mustang,Saptari,44,62,3,1,-2,3,1,-2,3,1,-2,3,1,-2,3,1,-2
Mustang,Sarlahi,44,63,3,8,5,3,8,5,3,8,5,3,8,5,3,8,5
Mustang,Sindhuli,44,64,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0
Mustang,Sindhupalchok,44,65,2,4,2,2,4,2,2,4,2,2,4,2,2,4,2
Mustang,Siraha,44,66,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4
Mustang,Solukhumbu,44,67,1,5,4,1,5,4,1,5,4,1,5,4,1,5,4
Mustang,Sunsari,44,68,10,10,0,10,10,0,10,10,0,10,10,0,10,10,0
Mustang,Surkhet,44,69,5,6,1,5,6,1,5,6,1,5,6,1,5,6,1
Mustang,Syangja,44,70,13,25,12,13,25,12,13,25,12,13,25,12,13,25,12
Mustang,Tanahu,44,71,35,29,-6,35,29,-6,35,29,-6,35,29,-6,35,29,-6
Mustang,Taplejung,44,72,2,0,-2,2,0,-2,2,0,-2,2,0,-2,2,0,-2
Mustang,Terhathum,44,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustang,Udayapur,44,74,2,1,-1,2,1,-1,2,1,-1,2,1,-1,2,1,-1
Myagdi,Achham,45,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Myagdi,Arghakhanchi,45,1,5,13,8,5,13,8,5,13,8,5,13,8,5,13,8
Myagdi,Baglung,45,2,574,841,267,552,796,244,280,415,135,181,269,88,106,152,46
Myagdi,Baitadi,45,3,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Myagdi,Bajhang,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myagdi,Bajura,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myagdi,Banke,45,6,19,37,18,19,37,18,19,37,18,19,37,18,19,37,18
Myagdi,Bara,45,7,33,46,13,33,46,13,33,46,13,33,46,13,33,46,13
Myagdi,Bardiya,45,8,26,39,13,26,39,13,26,39,13,26,39,13,26,39,13
Myagdi,Bhaktapur,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myagdi,Bhojpur,45,10,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Myagdi,Chitawan,45,11,147,229,82,147,229,82,147,229,82,147,229,82,147,229,82
Myagdi,Dadeldhura,45,12,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1
Myagdi,Dailekh,45,13,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2
Myagdi,Dang,45,14,27,38,11,27,38,11,27,38,11,27,38,11,27,38,11
Myagdi,Darchula,45,15,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Myagdi,Dhading,45,16,24,38,14,24,38,14,24,38,14,24,38,14,24,38,14
Myagdi,Dhankuta,45,17,2,10,8,2,10,8,2,10,8,2,10,8,2,10,8
Myagdi,Dhanusha,45,18,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3
Myagdi,Dolakha,45,19,3,0,-3,3,0,-3,3,0,-3,3,0,-3,3,0,-3
Myagdi,Dolpa,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myagdi,Doti,45,21,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4
Myagdi,Gorkha,45,22,35,96,61,35,96,61,35,96,61,35,96,61,35,96,61
Myagdi,Gulmi,45,23,10,29,19,10,29,19,10,29,19,10,29,19,10,29,19
Myagdi,Humla,45,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myagdi,Ilam,45,25,6,10,4,6,10,4,6,10,4,6,10,4,6,10,4
Myagdi,Jajarkot,45,26,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Myagdi,Jhapa,45,27,16,45,29,16,45,29,16,45,29,16,45,29,16,45,29
Myagdi,Jumla,45,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myagdi,Kabhrepalanchok,45,29,6,27,21,6,27,21,6,27,21,6,27,21,6,27,21
Myagdi,Kailali,45,30,6,18,12,6,18,12,6,18,12,6,18,12,6,18,12
Myagdi,Kalikot,45,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myagdi,Kanchanpur,45,32,6,17,11,6,17,11,6,17,11,6,17,11,6,17,11
Myagdi,Kapilbastu,45,33,11,33,22,11,33,22,11,33,22,11,33,22,11,33,22
Myagdi,Kaski,45,34,1149,1510,361,1149,1510,361,1149,1510,361,1149,1510,361,1149,1510,361
Myagdi,Kathmandu,45,35,548,530,-18,548,530,-18,548,530,-18,548,530,-18,548,530,-18
Myagdi,Khotang,45,36,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0
Myagdi,Lalitpur,45,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myagdi,Lamjung,45,38,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6
Myagdi,Mahottari,45,39,9,6,-3,9,6,-3,9,6,-3,9,6,-3,9,6,-3
Myagdi,Makawanpur,45,40,15,36,21,15,36,21,15,36,21,15,36,21,15,36,21
Myagdi,Manang,45,41,3,1,-2,3,1,-2,3,1,-2,3,1,-2,3,1,-2
Myagdi,Morang,45,42,19,43,24,19,43,24,19,43,24,19,43,24,19,43,24
Myagdi,Mugu,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myagdi,Mustang,45,44,20,23,3,20,23,3,20,23,3,20,23,3,20,23,3
Myagdi,Myagdi,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myagdi,Nawalparasi,45,46,109,136,27,109,136,27,109,136,27,109,136,27,109,136,27
Myagdi,Nuwakot,45,47,4,18,14,4,18,14,4,18,14,4,18,14,4,18,14
Myagdi,Okhaldhunga,45,48,1,4,3,1,4,3,1,4,3,1,4,3,1,4,3
Myagdi,Palpa,45,49,10,19,9,10,19,9,10,19,9,10,19,9,10,19,9
Myagdi,Panchthar,45,50,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4
Myagdi,Parbat,45,51,987,1510,523,914,1401,487,501,836,335,343,588,245,228,396,168
Myagdi,Parsa,45,52,29,57,28,29,57,28,29,57,28,29,57,28,29,57,28
Myagdi,Pyuthan,45,53,7,6,-1,7,6,-1,7,6,-1,7,6,-1,7,6,-1
Myagdi,Ramechhap,45,54,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Myagdi,Rasuwa,45,55,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2
Myagdi,Rautahat,45,56,11,21,10,11,21,10,11,21,10,11,21,10,11,21,10
Myagdi,Rolpa,45,57,6,10,4,6,10,4,6,10,4,6,10,4,6,10,4
Myagdi,Rukum,45,58,1,4,3,1,4,3,1,4,3,1,4,3,1,4,3
Myagdi,Rupandehi,45,59,162,271,109,162,271,109,162,271,109,162,271,109,162,271,109
Myagdi,Salyan,45,60,11,11,0,11,11,0,11,11,0,11,11,0,11,11,0
Myagdi,Sankhuwasabha,45,61,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Myagdi,Saptari,45,62,4,10,6,4,10,6,4,10,6,4,10,6,4,10,6
Myagdi,Sarlahi,45,63,9,25,16,9,25,16,9,25,16,9,25,16,9,25,16
Myagdi,Sindhuli,45,64,9,18,9,9,18,9,9,18,9,9,18,9,9,18,9
Myagdi,Sindhupalchok,45,65,6,10,4,6,10,4,6,10,4,6,10,4,6,10,4
Myagdi,Siraha,45,66,7,9,2,7,9,2,7,9,2,7,9,2,7,9,2
Myagdi,Solukhumbu,45,67,5,2,-3,5,2,-3,5,2,-3,5,2,-3,5,2,-3
Myagdi,Sunsari,45,68,19,12,-7,19,12,-7,19,12,-7,19,12,-7,19,12,-7
Myagdi,Surkhet,45,69,6,7,1,6,7,1,6,7,1,6,7,1,6,7,1
Myagdi,Syangja,45,70,41,81,40,41,81,40,41,81,40,41,81,40,41,81,40
Myagdi,Tanahu,45,71,87,140,53,87,140,53,87,140,53,87,140,53,87,140,53
Myagdi,Taplejung,45,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myagdi,Terhathum,45,73,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0
Myagdi,Udayapur,45,74,9,19,10,9,19,10,9,19,10,9,19,10,9,19,10
Nawalparasi,Achham,46,0,20,21,1,20,21,1,20,21,1,20,21,1,20,21,1
Nawalparasi,Arghakhanchi,46,1,208,328,120,208,328,120,208,328,120,208,328,120,208,328,120
Nawalparasi,Baglung,46,2,284,613,329,284,613,329,284,613,329,284,613,329,284,613,329
Nawalparasi,Baitadi,46,3,6,17,11,6,17,11,6,17,11,6,17,11,6,17,11
Nawalparasi,Bajhang,46,4,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0
Nawalparasi,Bajura,46,5,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3
Nawalparasi,Banke,46,6,286,437,151,286,437,151,286,437,151,286,437,151,286,437,151
Nawalparasi,Bara,46,7,862,1307,445,862,1307,445,862,1307,445,862,1307,445,862,1307,445
Nawalparasi,Bardiya,46,8,242,371,129,242,371,129,242,371,129,242,371,129,242,371,129
Nawalparasi,Bhaktapur,46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nawalparasi,Bhojpur,46,10,18,26,8,18,26,8,18,26,8,18,26,8,18,26,8
Nawalparasi,Chitawan,46,11,8635,10942,2307,8635,10942,2307,8141,10292,2151,5795,7450,1655,4615,5898,1283
Nawalparasi,Dadeldhura,46,12,15,19,4,15,19,4,15,19,4,15,19,4,15,19,4
Nawalparasi,Dailekh,46,13,35,53,18,35,53,18,35,53,18,35,53,18,35,53,18
Nawalparasi,Dang,46,14,506,628,122,506,628,122,506,628,122,506,628,122,506,628,122
Nawalparasi,Darchula,46,15,10,18,8,10,18,8,10,18,8,10,18,8,10,18,8
Nawalparasi,Dhading,46,16,314,436,122,314,436,122,314,436,122,314,436,122,314,436,122
Nawalparasi,Dhankuta,46,17,32,54,22,32,54,22,32,54,22,32,54,22,32,54,22
Nawalparasi,Dhanusha,46,18,132,169,37,132,169,37,132,169,37,132,169,37,132,169,37
Nawalparasi,Dolakha,46,19,27,7,-20,27,7,-20,27,7,-20,27,7,-20,27,7,-20
Nawalparasi,Dolpa,46,20,4,6,2,4,6,2,4,6,2,4,6,2,4,6,2
Nawalparasi,Doti,46,21,20,33,13,20,33,13,20,33,13,20,33,13,20,33,13
Nawalparasi,Gorkha,46,22,515,1107,592,515,1107,592,515,1107,592,515,1107,592,515,1107,592
Nawalparasi,Gulmi,46,23,340,615,275,340,615,275,340,615,275,340,615,275,340,615,275
Nawalparasi,Humla,46,24,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1
Nawalparasi,Ilam,46,25,48,85,37,48,85,37,48,85,37,48,85,37,48,85,37
Nawalparasi,Jajarkot,46,26,9,10,1,9,10,1,9,10,1,9,10,1,9,10,1
Nawalparasi,Jhapa,46,27,226,311,85,226,311,85,226,311,85,226,311,85,226,311,85
Nawalparasi,Jumla,46,28,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6
Nawalparasi,Kabhrepalanchok,46,29,120,194,74,120,194,74,120,194,74,120,194,74,120,194,74
Nawalparasi,Kailali,46,30,224,352,128,224,352,128,224,352,128,224,352,128,224,352,128
Nawalparasi,Kalikot,46,31,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0
Nawalparasi,Kanchanpur,46,32,153,211,58,153,211,58,153,211,58,153,211,58,153,211,58
Nawalparasi,Kapilbastu,46,33,832,1205,373,832,1205,373,832,1205,373,832,1205,373,832,1205,373
Nawalparasi,Kaski,46,34,1796,2181,385,1796,2181,385,1796,2181,385,1796,2181,385,1796,2181,385
Nawalparasi,Kathmandu,46,35,5174,4130,-1044,5174,4130,-1044,5174,4130,-1044,5174,4130,-1044,5174,4130,-1044
Nawalparasi,Khotang,46,36,27,33,6,27,33,6,27,33,6,27,33,6,27,33,6
Nawalparasi,Lalitpur,46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nawalparasi,Lamjung,46,38,251,353,102,251,353,102,251,353,102,251,353,102,251,353,102
Nawalparasi,Mahottari,46,39,84,100,16,84,100,16,84,100,16,84,100,16,84,100,16
Nawalparasi,Makawanpur,46,40,516,688,172,516,688,172,516,688,172,516,688,172,516,688,172
Nawalparasi,Manang,46,41,3,4,1,3,4,1,3,4,1,3,4,1,3,4,1
Nawalparasi,Morang,46,42,227,308,81,227,308,81,227,308,81,227,308,81,227,308,81
Nawalparasi,Mugu,46,43,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Nawalparasi,Mustang,46,44,6,13,7,6,13,7,6,13,7,6,13,7,6,13,7
Nawalparasi,Myagdi,46,45,82,177,95,82,177,95,82,177,95,82,177,95,82,177,95
Nawalparasi,Nawalparasi,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nawalparasi,Nuwakot,46,47,81,130,49,81,130,49,81,130,49,81,130,49,81,130,49
Nawalparasi,Okhaldhunga,46,48,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1
Nawalparasi,Palpa,46,49,1004,1317,313,1004,1317,313,1004,1317,313,873,1172,299,839,1142,303
Nawalparasi,Panchthar,46,50,33,45,12,33,45,12,33,45,12,33,45,12,33,45,12
Nawalparasi,Parbat,46,51,196,370,174,196,370,174,196,370,174,196,370,174,196,370,174
Nawalparasi,Parsa,46,52,665,1008,343,665,1008,343,665,1008,343,665,1008,343,665,1008,343
Nawalparasi,Pyuthan,46,53,89,123,34,89,123,34,89,123,34,89,123,34,89,123,34
Nawalparasi,Ramechhap,46,54,11,14,3,11,14,3,11,14,3,11,14,3,11,14,3
Nawalparasi,Rasuwa,46,55,14,7,-7,14,7,-7,14,7,-7,14,7,-7,14,7,-7
Nawalparasi,Rautahat,46,56,323,503,180,323,503,180,323,503,180,323,503,180,323,503,180
Nawalparasi,Rolpa,46,57,38,47,9,38,47,9,38,47,9,38,47,9,38,47,9
Nawalparasi,Rukum,46,58,21,34,13,21,34,13,21,34,13,21,34,13,21,34,13
Nawalparasi,Rupandehi,46,59,10688,13445,2757,10598,13337,2739,9637,12290,2653,8585,11063,2478,7446,9614,2168
Nawalparasi,Salyan,46,60,62,52,-10,62,52,-10,62,52,-10,62,52,-10,62,52,-10
Nawalparasi,Sankhuwasabha,46,61,21,24,3,21,24,3,21,24,3,21,24,3,21,24,3
Nawalparasi,Saptari,46,62,87,151,64,87,151,64,87,151,64,87,151,64,87,151,64
Nawalparasi,Sarlahi,46,63,260,381,121,260,381,121,260,381,121,260,381,121,260,381,121
Nawalparasi,Sindhuli,46,64,73,115,42,73,115,42,73,115,42,73,115,42,73,115,42
Nawalparasi,Sindhupalchok,46,65,48,69,21,48,69,21,48,69,21,48,69,21,48,69,21
